"","vultum_aliquis_verba_vobis_forsitan_ilium_oblitus","ideo_illam_duo_utique_quemadmodum_verum_alter","mentem_sestertium_ratione_alius_huic_tuum_tum","tua_tot_veluti_frater_faciem_tuam_terram","potui_subito_vota_fieri_magister_unus_eiusmodi","sive_una_subinde_meos_omnis_unum_locum","fortunata_pectore_gratiam_habinnas_trimalchionis_caesar_scintilla","mare_tellus_potest_fluctus_magnum_fortuna_erit"
"negat",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"negavit",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nenias",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"nescit",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"neuter",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,0.00114347211945921
"neve",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nobilis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"noctis",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nosti",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nostros",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"notavi",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"notavimus",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"novaculam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"noverat",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nubes",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"nudis",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nugarum",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nullo",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"num",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"numen",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"numerum",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"nummis",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"obsonium",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"occasionem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"occidere",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"oculi",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"oculorum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,0.00114347211945921
"odi",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"odium",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,0.00226452321696823
"officii",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"omnem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"opertis",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"oratione",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"orationis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"oro",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"ossa",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ostenderet",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"palam",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"parata",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"parentes",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"pari",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"parvo",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"paupertas",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pavimento",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pecunia",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pedum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pendebant",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"perdiderat",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"perdidit",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"perduxit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"peregrina",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"perire",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"perseverat",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"petii",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"phialam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"pictura",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pinacothecam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"placuit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,0.00114347211945921
"pluribus",0.0016516491962519,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"plurimum",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pluris",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"poenae",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"poetam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pondere",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"pondo",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pontus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,0.00226452321696823
"porco",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"porcus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"porrexit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"portum",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"poteram",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"potiones",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"prae",0.0016516491962519,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"praesentes",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"praesto",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"praeterita",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"preces",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"precibus",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pretio",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"proditione",0.000834001079295514,1.65972349006655e-05,0.000951474785918173,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"propius",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pudet",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pudor",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pudorem",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"puella",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pugnas",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"putetis",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"quaere",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"quaerit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"quaesivi",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"quales",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"quasdam",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"quemquam",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"querellam",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"quicunque",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"quinque",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"quot",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"rana",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"rapit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"raptim",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"raptum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"rapuit",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"recens",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,0.00114347211945921
"recta",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"recusantem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
