"","influence_has_held_powerful_divitiacus_less_dumnorix","you_general_entire_received_going_labour_however","suddenly_gates_fighting_weapons_cast_rampart_small","winter_remi_belgae_treviri_received_send_crassus","sequani_give_conference_pass_allobroges_promised_return","cut_forth_determined_provisions_therefore_although_quickly","hill_position_mountain_guard_action_seen_nature","set_cohorts_during_scouts_italy_marches_cicero","now_towns_surrender_peace_found_possessions_neighbours","wall_feet_works_manner_raised_stones_work","ambiorix_winterquarters_nervii_eburones_death_will_greater","quarter_action_hand_right_long_thus_fight","centurions_valour_horses_courage_observed_within_barbarians","suevi_above_bridge_woods_treviri_nations_beyond","sea_ocean_britain_island_continent_violence_storm"
"neighbourhood",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.00452700874740734,0.000963263764283691,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"nobility",0.000513104280899442,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00330938097435559,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"oars",1.00608682529302e-05,1.16421211944816e-05,0.000614494849087294,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.00658015467295845
"obtaining",1.00608682529302e-05,0.00350427847953897,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"occurred",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00243061853800109,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.00264779132258487
"openly",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,0.00182598706088639,1.31847847583888e-05,0.000675989131155146,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.0010516548097742,2.62157556691572e-05
"opposed",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00474076872225895,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"ours",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00309457936263961,2.06206825445922e-05,0.00395857910604273
"outrage",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00396862021227503,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"paces",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00268196677563547,1.4256183619645e-05,1.48820596770593e-05,0.00179891352747351,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"passing",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00266419245808205,1.33431182867436e-05,0.00143987454558415,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"personal",0.00252527793148549,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"persuaded",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00199090249851671,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.00224719101123596,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"pierced",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00568514496175276,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"piles",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00620682544592226,2.62157556691572e-05
"piso",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00396862021227503,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"prepare",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00398966134269998,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"preparing",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.00286549290754865,0.00150308802738299,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"procure",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.00286549290754865,1.48820596770593e-05,0.000908362276248998,1.80358914239336e-05,1.88875247898763e-05,0.00104518905625576,2.06206825445922e-05,2.62157556691572e-05
"pulfio",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00616866482221539,2.06206825445922e-05,2.62157556691572e-05
"quit",1.00608682529302e-05,1.16421211944816e-05,0.00302427857099825,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.000680499032623924,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"quite",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00265014173643615,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00208268893700381,2.62157556691572e-05
"recover",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00268946477869801,0.00272341960501398,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"reports",0.003028321344132,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"resist",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00363988149223049,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"resisted",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.000727065364601896,1.48820596770593e-05,0.00268946477869801,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00208268893700381,2.62157556691572e-05
"respect",0.00202223451883898,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00179891352747351,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"risk",0.00101614769354595,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00268946477869801,1.80358914239336e-05,0.000963263764283691,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"rows",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00536111853237154,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"saone",0.000513104280899442,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.0035783020885309,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"secure",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00133166326059727,0.00266419245808205,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"seeking",1.00608682529302e-05,1.16421211944816e-05,0.000614494849087294,0.00122135558377169,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00309457936263961,2.06206825445922e-05,2.62157556691572e-05
"seem",1.00608682529302e-05,0.00350427847953897,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"settlements",0.000513104280899442,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00133166326059727,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.00224719101123596,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"shape",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00536111853237154,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"show",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00133166326059727,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00379639248276513,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"skins",0.000513104280899442,1.16421211944816e-05,0.000614494849087294,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00268946477869801,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.00133700353912702
"slaughter",1.00608682529302e-05,0.00350427847953897,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"slaying",1.00608682529302e-05,1.16421211944816e-05,0.00242183264052051,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.0018216250338173,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"sometimes",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.000616724106656993,0.00265014173643615,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.000908362276248998,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"somewhat",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00243061853800109,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.00264779132258487
"standard",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00616866482221539,2.06206825445922e-05,2.62157556691572e-05
"stations",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.00429111126951315,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"subdued",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00396862021227503,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"subject",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00179891352747351,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00414475719146304,2.62157556691572e-05
"submit",0.003028321344132,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"succeeded",1.00608682529302e-05,1.16421211944816e-05,0.00362672450147599,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"suitable",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00266419245808205,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00179891352747351,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"surprised",1.00608682529302e-05,1.16421211944816e-05,0.00121694077956503,1.2092629542294e-05,1.31847847583888e-05,0.00266419245808205,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"takes",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,0.00330938097435559,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"tears",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00265014173643615,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.0019076400037775,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"theirs",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00268196677563547,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00104518905625576,2.06206825445922e-05,2.62157556691572e-05
"tower",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00536111853237154,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"turrets",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.000758985043530025,0.00447056728114703,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"unexpectedly",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00243061853800109,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.000919830462620615,0.000963263764283691,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"vigour",1.00608682529302e-05,1.16421211944816e-05,0.00362672450147599,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"voyage",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.00789094245641631
"wage",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00363988149223049,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
