"","vultum_essem_meae_beneficio_gratias_puero_satis","sive_erit_placet_aurum_omnis_fratrem_una","sub_navis_forte_erant_fortuna_tres_meis","mentem_agamemnon_vinum_ait_illam_unquam_ideo","amat_vides_unum_quemadmodum_volo_amici_populus","verba_frater_semel_oblitus_lichas_tua_iniuriam","melius_fit_mille_loco_potius_medio_sit","alius_lectum_pariter_factum_sui_vultus_iterum","ingenti_iniuria_hominem_tellus_pectore_feci_toto","quartilla_eiusmodi_rem_certe_intravit_repente_fugit","subinde_duo_vera_dii_suis_unde_hominum","habebat_familiae_ianuam_pueri_aliquot_diligenter_canem","fortunata_oculis_tota_habinnas_scintilla_caelum_ultimo","sanguine_mare_fluctus_utique_alter_iuppiter_ruina","terram_opes_ora_tollit_dixit_pater_duos"
"trecenties",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"triclinio",3.1297924947576e-05,3.18461195503328e-05,0.00162674236866448,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00330054573379955,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0018680634408996,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"tristitiae",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"tuae",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.0074167004907568,4.38577255383536e-05,4.54524794327531e-05
"tuas",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00645244133414658,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"turbam",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00183777161183381,0.0036994981868796,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"tuus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00163718660717152,3.21016981798337e-05,0.00493447926538348,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"ullum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.0074167004907568,4.38577255383536e-05,4.54524794327531e-05
"ultimam",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0073623676788396,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"ultimum",3.1297924947576e-05,3.18461195503328e-05,0.00322158782813945,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00442963027937371,4.54524794327531e-05
"ultro",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0016293409156257,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"unguento",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00166661220221561,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00555126649755524,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"unius",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0036994981868796,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00231807645107041
"usu",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00645244133414658,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"utroque",3.1297924947576e-05,3.18461195503328e-05,0.00641127874708941,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"uxor",3.1297924947576e-05,0.00321645807458361,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.00372679974908675,4.38577255383536e-05,4.54524794327531e-05
"velle",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00484735642515489,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"velut",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,3.58410092828214e-05,3.60347374869374e-05,0.0055309329328596,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"venerat",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,0.00544124536052755,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"venerem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0032267339701607,3.21016981798337e-05,0.00324227151616321,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"venire",0.00629088291446277,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"veritus",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vestra",3.1297924947576e-05,3.18461195503328e-05,0.00162674236866448,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00493447926538348,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"veterem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00163718660717152,0.00324227151616321,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0018680634408996,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vicit",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00183777161183381,3.66286949196e-05,0.00371309878313297,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"victa",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"viderint",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00913594836598336
"villam",3.1297924947576e-05,0.00480876405210025,3.18969091894995e-05,3.19478610907e-05,0.00163718660717152,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vini",3.1297924947576e-05,3.18461195503328e-05,0.00322158782813945,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,3.58410092828214e-05,0.00183777161183381,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vita",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0018680634408996,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vlixes",0.00629088291446277,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vocari",3.1297924947576e-05,3.18461195503328e-05,0.00641127874708941,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vocatur",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"volunt",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00656841279696742,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"voluptatis",0.00629088291446277,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vulnera",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00163718660717152,0.00166661220221561,3.32767628365113e-05,3.58410092828214e-05,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"vulneribus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00642152007923069,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"abiit",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"accersere",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00484735642515489,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"accipiet",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00493447926538348,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"accurrit",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"acies",3.1297924947576e-05,3.18461195503328e-05,0.00162674236866448,3.19478610907e-05,0.00324227151616321,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"admiratione",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00555126649755524,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aes",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0055309329328596,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aetatem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00363950848618068,0.0018680634408996,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"agamemnonis",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aggressus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.0050247911883132,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"agnoscere",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00187493106871071,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aliquod",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"allatus",3.1297924947576e-05,3.18461195503328e-05,0.00322158782813945,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00231807645107041
"alligata",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"amantium",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00662251655629139,4.54524794327531e-05
"amicae",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.00557175011992177,4.38577255383536e-05,4.54524794327531e-05
"amicus",3.1297924947576e-05,3.18461195503328e-05,0.00162674236866448,0.0032267339701607,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"amplexum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,3.58410092828214e-05,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"amplexus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00484735642515489,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aniculae",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.0050247911883132,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"animus",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0036994981868796,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"anno",0.00159619417232637,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00187493106871071,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"annona",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0016293409156257,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"annorum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00493447926538348,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
