"","identifier","text","amicus_mori_domus_solere_nunc_ire_supra","pes_nemo_afferre_cocus_fortunare_vocare_metiri","pectus_frons_vultus_paene_crinis_lacrima_ceterus","ab_causa_eumolpus_vultus_temptare_amare_noscere","timere_ascyltos_diligens_tantus_locus_longus_accedere","nox_pater_navis_rapere_intellegere_legere_mittere","licere_deinde_vovere_uter_adhuc_perire_vel","pro_postquam_ante_mare_uti_fidere_fluctus","giton_ecce_pes_mors_navis_iterum_ultra","alter_metiri_aureus_nasci_pendere_argenteus_circare","debere_mutare_sive_parare_carmen_placere_verbum","bellus_arma_liber_noster_loqui_caedere_nescire","tantus_anser_confundere_familia_os_ancilla_effundere","caelus_terra_tellus_vocare_pectus_supra_parere","numquid_sanguis_pro_furere_gladium_vox_damnare"
"473","urn:cts:latinLit:phi0972.phi001:55.4","ab hic epigramma coepere poeta esse mentire diu supra carmen penes mopsum thracem memorare esse dare trimalchio","0.320634920634921","0.00317460317460317","0.161904761904762","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317"
"474","urn:cts:latinLit:phi0972.phi001:55.5","rogare inquit magister quis putare inter ciceronem et publilium interesse ego alter putare disertus esse alter honestus quis enim hic bonus dicere posse","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679"
"475","urn:cts:latinLit:phi0972.phi001:55.6.1","luxuria rictus martis marcere moene","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"476","urn:cts:latinLit:phi0972.phi001:55.6.2","tuus palare claudere pavo pascere","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"477","urn:cts:latinLit:phi0972.phi001:55.6.3","plumare amicire aureus babylonico","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"478","urn:cts:latinLit:phi0972.phi001:55.6.4","gallina tu numidica tu gallus spado","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909"
"479","urn:cts:latinLit:phi0972.phi001:55.6.5","ciconia etiam gratus peregrinus hospitus","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"480","urn:cts:latinLit:phi0972.phi001:55.6.6","pietaticultrix gracilipes crotalistria","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"481","urn:cts:latinLit:phi0972.phi001:55.6.7","avis exul hiems titulus tepidus tempus","0.00377358490566038","0.381132075471698","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"482","urn:cts:latinLit:phi0972.phi001:55.6.8","nequitia nidum in caccabus facere modus","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"483","urn:cts:latinLit:phi0972.phi001:55.6.9","quis margarita carus tu baca indicere","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"484","urn:cts:latinLit:phi0972.phi001:55.6.10","an ut matrona ornataphaleris pelagia","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"485","urn:cts:latinLit:phi0972.phi001:55.6.11","tollere pes indomitus in sternere extraneare","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"486","urn:cts:latinLit:phi0972.phi001:55.6.12","zmaragdus ad quis res viridis pretiosus vitrum","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304"
"487","urn:cts:latinLit:phi0972.phi001:55.6.13","quis carchedonios optare ignis lapideus","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"488","urn:cts:latinLit:phi0972.phi001:55.6.14","niti ut scintillare probitas e carbunculus","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154"
"489","urn:cts:latinLit:phi0972.phi001:55.6.15","aequus esse induere nubere venire textilis","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"490","urn:cts:latinLit:phi0972.phi001:55.6.16","palam prostare nudus in nebula lineare","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"491","urn:cts:latinLit:phi0972.phi001:56.1","quis autem inquit putamussecundum littera difficilis esse artifex ego putare medicus et nummularius","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"492","urn:cts:latinLit:phi0972.phi001:56.2","medicus quis scire quis homuncio intrare praecordia suus habere et quando febrire venire","0.309090909090909","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"493","urn:cts:latinLit:phi0972.phi001:56.3","etiam sium ille odium malus quis ego iubere saeps anatina parare nummularius quis per argentum aes videre","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"494","urn:cts:latinLit:phi0972.phi001:56.4","nam mutus bestia laboriosus bos et ovare bos quis beneficium panis manducare ovare quis lana ille ego gloriosus facere","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"495","urn:cts:latinLit:phi0972.phi001:56.5","et facinus indignus aliquis ovillus esse et tunica habere","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"496","urn:cts:latinLit:phi0972.phi001:56.6","apis enim ego divinus bestia putare quis mel vomere etiam sium dicere ille a io afferre ideo autem pungere quia ubicunque dulcis esse ibis et acidus invenire","0.584466019417476","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"497","urn:cts:latinLit:phi0972.phi001:56.7","iam etiam philosophus de negotium deicere cum pittacium in scyphus circumferre coepere","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"498","urn:cts:latinLit:phi0972.phi001:56.8","puer super hic ponere officium apophoretus recitare argentum scelerare afferre esse perna super quis acetabulum esse ponere cervical offla collare afferre esse serisapia et contumelia xerophagi ex sapa dare esse et contus cum malus","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.709734513274336","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"499","urn:cts:latinLit:phi0972.phi001:56.9","porrum et persica flagellum et culter accipere passer et muscarium uva pati et mel atticum cenatoria et forensis offla et tabula accipere canale et pedalis lepus et soleum esse afferre muraena et littera mus cum rana alligare fascis beta accipere diu ridere","0.116763005780347","0.347976878612717","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.116763005780347","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.405780346820809","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"500","urn:cts:latinLit:phi0972.phi001:56.10","sexcenta huiusmodi esse quis iam excidere memoria meus","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"501","urn:cts:latinLit:phi0972.phi001:57.1","ceterus ascyltos intemperans licentia cum omnis tollere manus eludere et usque ad lacrima ridere unus ex conlibertis trimalchionis excandescere is ipse quis supra ego discumbere et","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.196116504854369","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"502","urn:cts:latinLit:phi0972.phi001:57.2","quis ridere inquit vervex an tu non placere lautitia dominus ego tu enim beatus esse et convivare bonus solere itare tutela hic locus habere propitius ut ego sium secundus ille discumbere iam ille balare duxis sem","0.00194174757281553","0.778640776699029","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"503","urn:cts:latinLit:phi0972.phi001:57.3","bellus pomum quis ridere alius larifuga nescire quis nocturnus quis non valere lotium suus ad supra sium circumminxero ille nescire quis fugere non mehercules solere citus fervere sed in mollis carnis vermis nasci","0.393464052287582","0.197385620915033","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.262745098039216","0.00130718954248366","0.13202614379085","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"504","urn:cts:latinLit:phi0972.phi001:57.4","ridere quis habere quis ridere numquid pater fetus emere lamna eques romanus esse et ego regere filius quare ergo servire quia ipse ego dare in servitus et malle civis romanus esse quis tributarius et nunc sperare ego sic vivere ut nere iocus esse","0.737423312883436","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.185276073619632"
"505","urn:cts:latinLit:phi0972.phi001:57.5","homo inter homo esse caput aperire ambulare assare aerarius nere debere constituere habere nunquam nemo ego in forare dicere reddere quis debere","0.00194174757281553","0.681553398058252","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"506","urn:cts:latinLit:phi0972.phi001:57.6","glebula emere lamellula parare viginti venter pascere et canes contubernalis meus redimere nere quis in sinus ille manus tergere millus denarius pro caput solvere sevir gratus facere esse sperare sic mori ut mori non erubescere","0.674611398963731","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.311917098445596","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181"
"507","urn:cts:latinLit:phi0972.phi001:57.7","tu autem tam laboriosus esse ut post tu non respicere in alius peduclus videre in tu ricinus non videre tu solus ridiclei videre","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"508","urn:cts:latinLit:phi0972.phi001:57.8","ecce magister tuus homo magnus nasci placere ille tu lacticulosus nec mu nec ma argutare vasus fictilis immo lorus in aqua lentus non bonus","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.324731182795699","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
