"","amicus_mori_domus_solere_nunc_ire_supra","pes_nemo_afferre_cocus_fortunare_vocare_metiri","pectus_frons_vultus_paene_crinis_lacrima_ceterus","ab_causa_eumolpus_vultus_temptare_amare_noscere","timere_ascyltos_diligens_tantus_locus_longus_accedere","nox_pater_navis_rapere_intellegere_legere_mittere","licere_deinde_vovere_uter_adhuc_perire_vel","pro_postquam_ante_mare_uti_fidere_fluctus","giton_ecce_pes_mors_navis_iterum_ultra","alter_metiri_aureus_nasci_pendere_argenteus_circare","debere_mutare_sive_parare_carmen_placere_verbum","bellus_arma_liber_noster_loqui_caedere_nescire","tantus_anser_confundere_familia_os_ancilla_effundere","caelus_terra_tellus_vocare_pectus_supra_parere","numquid_sanguis_pro_furere_gladium_vox_damnare"
"timor",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00418863442182258,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"tinguere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.00279438162740345,0.000949950639819696,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"tractare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00418863442182258,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"traicere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.0057449909966559
"tralaticius",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00106278783837289,0.00319326664833887,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"trecenties",0.00314617997401662,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"tremulus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,0.0022652342611075,2.25291188861604e-05,2.3930887596621e-05,0.00258397932816537,2.81396853983172e-05,2.85820447594821e-05
"trux",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.00186908969779966,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00241701964725872,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"tueri",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00122047526742767,0.00258397932816537,2.81396853983172e-05,0.00145768428273359
"tumidus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00102953348002503,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,0.0042490924951459,2.85820447594821e-05
"tumultus",1.56526366866499e-05,0.00176305269956535,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,0.00112243325923807,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.00145768428273359
"tutela",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00304822657811333,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00122047526742767,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"ulter",1.56526366866499e-05,1.74559673224292e-05,0.00369234160589305,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"umor",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.0022754410075022,2.3930887596621e-05,0.00258397932816537,2.81396853983172e-05,2.85820447594821e-05
"universus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.000943797768195866,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00361356402708976,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"usus",0.00236354813968413,0.000890254333443888,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"vacare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,0.00565607676506177,2.85820447594821e-05
"vapulare",1.56526366866499e-05,1.74559673224292e-05,0.00369234160589305,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"vectare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00102953348002503,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.00340189695181021,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"velut",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.000943797768195866,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,0.00332328278715584,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"venalis",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,0.00514237470258654,2.81396853983172e-05,2.85820447594821e-05
"vestire",1.56526366866499e-05,0.000890254333443888,1.83698587357863e-05,0.00186908969779966,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,0.00114383116154933,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"victor",0.00158091630535164,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.00288678652070769
"vigilare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00405757312715748,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"violare",1.56526366866499e-05,1.74559673224292e-05,0.00369234160589305,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"virilis",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.00340189695181021,0.00122047526742767,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"vlixes",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.00340189695181021,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.00145768428273359
"volucer",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,0.00222285802319695,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,0.00284210822523004,2.85820447594821e-05
"abducere",0.000798284471019143,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,0.00222285802319695,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"abigere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,0.00386317701537596,2.81396853983172e-05,2.85820447594821e-05
"abscidere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00210473669952279,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.00114898506319418,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"absens",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,0.00281259895319165,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"addere",1.56526366866499e-05,0.000890254333443888,1.83698587357863e-05,1.85058385920758e-05,0.00188127479650567,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"addicere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00314668556067268,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"admiratio",0.00158091630535164,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00122047526742767,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"aedicula",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,0.00319326664833887,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"aediles",1.56526366866499e-05,0.00263585106568681,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"aequare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.0043158887586818
"aequus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00314668556067268,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"aestus",1.56526366866499e-05,1.74559673224292e-05,0.000936862795525102,0.000943797768195866,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,0.00145768428273359
"aevos",0.000798284471019143,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00203888002906918,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"agamemnonis",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.000943797768195866,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.0022754410075022,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"ambire",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,0.00340189695181021,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"animadvertere",1.56526366866499e-05,0.00263585106568681,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"animal",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,0.00102953348002503,2.08389772229979e-05,2.11474612472773e-05,0.00222285802319695,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"annonare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,0.00107852052361114,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,0.00258397932816537,2.81396853983172e-05,2.85820447594821e-05
"antequam",0.00236354813968413,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"antiquus",0.000798284471019143,1.74559673224292e-05,0.00185535573231442,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"antrum",1.56526366866499e-05,1.74559673224292e-05,0.00277384866910373,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"apophoretus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,0.00338663736066566,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"applicitus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,0.000949950639819696,2.0186930980883e-05,0.00210473669952279,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"apponere",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,0.00332328278715584,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"approbare",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,0.00314668556067268,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"area",0.00158091630535164,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00122047526742767,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"armilla",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,0.00338663736066566,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"ascylto",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,0.000943797768195866,0.00188127479650567,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"asellus",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,0.00361356402708976,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"astrum",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,0.00281259895319165,2.0186930980883e-05,2.08389772229979e-05,2.11474612472773e-05,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
"asturco",1.56526366866499e-05,1.74559673224292e-05,1.83698587357863e-05,1.85058385920758e-05,1.86264831337195e-05,2.0186930980883e-05,2.08389772229979e-05,0.00319326664833887,2.20084952791778e-05,2.24280619911633e-05,2.25291188861604e-05,2.3930887596621e-05,2.55839537442116e-05,2.81396853983172e-05,2.85820447594821e-05
