"","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"persuadeo",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00340620233858668,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Plane",0.000956348830603163,1.08154877784988e-05,0.00175357101381953,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"poculum",9.46880030300161e-06,0.00109236426562838,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00248518762343647,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"pontus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00562654113427483,2.2517451024544e-05
"porrus",9.46880030300161e-06,0.00217391304347826,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"postea",0.0023766688760534,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"praecingo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,1.77273533061514e-05,2.09161263334031e-05,0.00216691697060717,2.24164985429276e-05,2.2517451024544e-05
"praemium",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"praetereo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00208823122666298,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"proelior",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00565188020716055
"prudens",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00254720567735395,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.000839368005266623,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"pugno",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00139676393306597,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00323964814417507,2.24164985429276e-05,2.2517451024544e-05
"pulcher",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"quatio",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00524994770968417,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"querela",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.000758251561106155,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"quivis",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00565188020716055
"quotiens",9.46880030300161e-06,0.00163313865455332,1.16130530716525e-05,1.26726650614624e-05,0.000705296639468953,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00109418579703926,2.24164985429276e-05,2.2517451024544e-05
"re",0.000956348830603163,0.000551589876703439,0.000592265706654279,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"recuso",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00254720567735395,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00106672244300356,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"regio",9.46880030300161e-06,1.08154877784988e-05,0.00175357101381953,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00216691697060717,2.24164985429276e-05,2.2517451024544e-05
"religiosus",9.46880030300161e-06,0.00217391304347826,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00106672244300356,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"repugno",9.46880030300161e-06,1.08154877784988e-05,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,0.00213548295856315,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"respondeo",0.00142978884575324,1.08154877784988e-05,1.16130530716525e-05,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"revoco",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00191357242428083,0.00139676393306597,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"sapientia",9.46880030300161e-06,1.08154877784988e-05,0.00175357101381953,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00171157430943908,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"securis",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.000856998823727105,1.6946280291476e-05,0.000904095018613721,2.09161263334031e-05,0.00323964814417507,2.24164985429276e-05,2.2517451024544e-05
"severus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,0.00224501932798097,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"sicco",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0033080974325214,1.6803898504453e-05,1.6946280291476e-05,0.000904095018613721,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"silentium",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00226406635283569,0.00340013510470615
"similis",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00213548295856315,0.000758251561106155,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00114839000225175
"solitudo",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"sono",0.000956348830603163,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00323964814417507,2.24164985429276e-05,2.2517451024544e-05
"spatior",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00142836939612502,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00315833507634386,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"spectaculum",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"specto",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00565188020716055
"spes",9.46880030300161e-06,0.000551589876703439,0.00117291836023691,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"stomachus",9.46880030300161e-06,1.08154877784988e-05,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00169719374894976,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00114839000225175
"studium",9.46880030300161e-06,0.00109236426562838,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00114324142568931,2.2517451024544e-05
"stupeo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,0.00106672244300356,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"suam",9.46880030300161e-06,0.00163313865455332,1.16130530716525e-05,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"summitto",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00538511049131088,2.24164985429276e-05,2.2517451024544e-05
"taeter",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00413100724160632,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Tanquam",0.000482908815453082,0.00109236426562838,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"tempestas",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00373178709485578,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"tertius",0.000956348830603163,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"tollit",9.46880030300161e-06,1.08154877784988e-05,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"tonsor",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00227426255347895
"traduco",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.004449565679844,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Tryphaenae",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00254720567735395,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"tueor",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.000904095018613721,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"ubique",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00337758359939506,1.6946280291476e-05,0.000904095018613721,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Ultimo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00524994770968417,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"unguis",0.00142978884575324,0.00109236426562838,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Unus",0.000956348830603163,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00171157430943908,1.77273533061514e-05,2.09161263334031e-05,0.00109418579703926,2.24164985429276e-05,2.2517451024544e-05
"venisse",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"venter",0.00142978884575324,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00216691697060717,2.24164985429276e-05,2.2517451024544e-05
"verber",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00171157430943908,0.00267683034922886,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"vereor",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00072125583368689,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"veto",9.46880030300161e-06,0.00163313865455332,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00227426255347895
